Flow Duration Curve Data Analysis,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
137.23,81.981,,,,,,,,,,,,,,,,,,,,,,,,
137.23,81.988,,,,,,,,,,,,,,,,,,,,,,,,
137.23,81.996,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.003,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.01,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.017,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.024,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.032,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.039,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.046,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.053,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.061,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.068,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.075,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.082,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.089,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.097,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.104,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.111,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.118,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.125,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.133,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.14,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.147,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.154,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.161,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.169,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.176,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.183,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.19,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.197,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.205,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.212,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.219,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.226,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.233,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.241,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.248,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.255,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.262,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.269,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.277,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.284,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.291,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.298,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.305,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.313,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.32,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.327,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.334,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.341,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.349,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.356,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.363,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.37,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.378,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.385,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.392,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.399,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.406,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.414,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.421,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.428,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.435,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.442,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.45,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.457,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.464,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.471,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.478,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.486,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.493,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.5,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.507,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.514,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.522,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.529,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.536,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.543,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.55,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.558,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.565,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.572,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.579,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.586,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.594,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.601,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.608,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.615,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.622,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.63,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.637,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.644,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.651,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.659,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.666,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.673,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.68,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.687,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.695,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.702,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.709,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.716,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.723,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.731,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.738,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.745,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.752,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.759,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.767,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.774,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.781,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.788,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.795,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.803,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.81,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.817,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.824,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.831,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.839,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.846,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.853,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.86,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.867,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.875,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.882,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.889,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.896,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.903,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.911,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.918,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.925,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.932,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.939,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.947,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.954,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.961,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.968,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.976,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.983,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.99,,,,,,,,,,,,,,,,,,,,,,,,
137.23,82.997,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.004,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.012,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.019,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.026,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.033,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.04,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.048,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.055,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.062,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.069,,,,,,,,,,,,,,,,,,,,,,,,
137.23,83.076,,,,,,,,,,,,,,,,,,,,,,,,
137,83.084,,,,,,,,,,,,,,,,,,,,,,,,
137,83.091,,,,,,,,,,,,,,,,,,,,,,,,
137,83.098,,,,,,,,,,,,,,,,,,,,,,,,
137,83.105,,,,,,,,,,,,,,,,,,,,,,,,
137,83.112,,,,,,,,,,,,,,,,,,,,,,,,
137,83.12,,,,,,,,,,,,,,,,,,,,,,,,
137,83.127,,,,,,,,,,,,,,,,,,,,,,,,
137,83.134,,,,,,,,,,,,,,,,,,,,,,,,
137,83.141,,,,,,,,,,,,,,,,,,,,,,,,
137,83.148,,,,,,,,,,,,,,,,,,,,,,,,
137,83.156,,,,,,,,,,,,,,,,,,,,,,,,
137,83.163,,,,,,,,,,,,,,,,,,,,,,,,
137,83.17,,,,,,,,,,,,,,,,,,,,,,,,
137,83.177,,,,,,,,,,,,,,,,,,,,,,,,
137,83.184,,,,,,,,,,,,,,,,,,,,,,,,
137,83.192,,,,,,,,,,,,,,,,,,,,,,,,
137,83.199,,,,,,,,,,,,,,,,,,,,,,,,
137,83.206,,,,,,,,,,,,,,,,,,,,,,,,
137,83.213,,,,,,,,,,,,,,,,,,,,,,,,
137,83.22,,,,,,,,,,,,,,,,,,,,,,,,
137,83.228,,,,,,,,,,,,,,,,,,,,,,,,
137,83.235,,,,,,,,,,,,,,,,,,,,,,,,
137,83.242,,,,,,,,,,,,,,,,,,,,,,,,
136.895,83.249,,,,,,,,,,,,,,,,,,,,,,,,
136,83.256,,,,,,,,,,,,,,,,,,,,,,,,
136,83.264,,,,,,,,,,,,,,,,,,,,,,,,
136,83.271,,,,,,,,,,,,,,,,,,,,,,,,
136,83.278,,,,,,,,,,,,,,,,,,,,,,,,
136,83.285,,,,,,,,,,,,,,,,,,,,,,,,
136,83.293,,,,,,,,,,,,,,,,,,,,,,,,
136,83.3,,,,,,,,,,,,,,,,,,,,,,,,
136,83.307,,,,,,,,,,,,,,,,,,,,,,,,
136,83.314,,,,,,,,,,,,,,,,,,,,,,,,
136,83.321,,,,,,,,,,,,,,,,,,,,,,,,
136,83.329,,,,,,,,,,,,,,,,,,,,,,,,
136,83.336,,,,,,,,,,,,,,,,,,,,,,,,
136,83.343,,,,,,,,,,,,,,,,,,,,,,,,
136,83.35,,,,,,,,,,,,,,,,,,,,,,,,
136,83.357,,,,,,,,,,,,,,,,,,,,,,,,
136,83.365,,,,,,,,,,,,,,,,,,,,,,,,
136,83.372,,,,,,,,,,,,,,,,,,,,,,,,
136,83.379,,,,,,,,,,,,,,,,,,,,,,,,
136,83.386,,,,,,,,,,,,,,,,,,,,,,,,
136,83.393,,,,,,,,,,,,,,,,,,,,,,,,
136,83.401,,,,,,,,,,,,,,,,,,,,,,,,
136,83.408,,,,,,,,,,,,,,,,,,,,,,,,
136,83.415,,,,,,,,,,,,,,,,,,,,,,,,
136,83.422,,,,,,,,,,,,,,,,,,,,,,,,
136,83.429,,,,,,,,,,,,,,,,,,,,,,,,
136,83.437,,,,,,,,,,,,,,,,,,,,,,,,
136,83.444,,,,,,,,,,,,,,,,,,,,,,,,
136,83.451,,,,,,,,,,,,,,,,,,,,,,,,
136,83.458,,,,,,,,,,,,,,,,,,,,,,,,
136,83.465,,,,,,,,,,,,,,,,,,,,,,,,
136,83.473,,,,,,,,,,,,,,,,,,,,,,,,
136,83.48,,,,,,,,,,,,,,,,,,,,,,,,
136,83.487,,,,,,,,,,,,,,,,,,,,,,,,
136,83.494,,,,,,,,,,,,,,,,,,,,,,,,
136,83.501,,,,,,,,,,,,,,,,,,,,,,,,
136,83.509,,,,,,,,,,,,,,,,,,,,,,,,
136,83.516,,,,,,,,,,,,,,,,,,,,,,,,
136,83.523,,,,,,,,,,,,,,,,,,,,,,,,
136,83.53,,,,,,,,,,,,,,,,,,,,,,,,
136,83.537,,,,,,,,,,,,,,,,,,,,,,,,
136,83.545,,,,,,,,,,,,,,,,,,,,,,,,
136,83.552,,,,,,,,,,,,,,,,,,,,,,,,
136,83.559,,,,,,,,,,,,,,,,,,,,,,,,
135.97,83.566,,,,,,,,,,,,,,,,,,,,,,,,
135.384,83.573,,,,,,,,,,,,,,,,,,,,,,,,
135.045,83.581,,,,,,,,,,,,,,,,,,,,,,,,
135,83.588,,,,,,,,,,,,,,,,,,,,,,,,
135,83.595,,,,,,,,,,,,,,,,,,,,,,,,
135,83.602,,,,,,,,,,,,,,,,,,,,,,,,
135,83.61,,,,,,,,,,,,,,,,,,,,,,,,
135,83.617,,,,,,,,,,,,,,,,,,,,,,,,
135,83.624,,,,,,,,,,,,,,,,,,,,,,,,
135,83.631,,,,,,,,,,,,,,,,,,,,,,,,
135,83.638,,,,,,,,,,,,,,,,,,,,,,,,
135,83.646,,,,,,,,,,,,,,,,,,,,,,,,
135,83.653,,,,,,,,,,,,,,,,,,,,,,,,
135,83.66,,,,,,,,,,,,,,,,,,,,,,,,
135,83.667,,,,,,,,,,,,,,,,,,,,,,,,
135,83.674,,,,,,,,,,,,,,,,,,,,,,,,
135,83.682,,,,,,,,,,,,,,,,,,,,,,,,
135,83.689,,,,,,,,,,,,,,,,,,,,,,,,
135,83.696,,,,,,,,,,,,,,,,,,,,,,,,
135,83.703,,,,,,,,,,,,,,,,,,,,,,,,
135,83.71,,,,,,,,,,,,,,,,,,,,,,,,
135,83.718,,,,,,,,,,,,,,,,,,,,,,,,
135,83.725,,,,,,,,,,,,,,,,,,,,,,,,
135,83.732,,,,,,,,,,,,,,,,,,,,,,,,
135,83.739,,,,,,,,,,,,,,,,,,,,,,,,
135,83.746,,,,,,,,,,,,,,,,,,,,,,,,
135,83.754,,,,,,,,,,,,,,,,,,,,,,,,
135,83.761,,,,,,,,,,,,,,,,,,,,,,,,
135,83.768,,,,,,,,,,,,,,,,,,,,,,,,
135,83.775,,,,,,,,,,,,,,,,,,,,,,,,
135,83.782,,,,,,,,,,,,,,,,,,,,,,,,
135,83.79,,,,,,,,,,,,,,,,,,,,,,,,
135,83.797,,,,,,,,,,,,,,,,,,,,,,,,
135,83.804,,,,,,,,,,,,,,,,,,,,,,,,
135,83.811,,,,,,,,,,,,,,,,,,,,,,,,
135,83.818,,,,,,,,,,,,,,,,,,,,,,,,
134.119,83.826,,,,,,,,,,,,,,,,,,,,,,,,
134,83.833,,,,,,,,,,,,,,,,,,,,,,,,
134,83.84,,,,,,,,,,,,,,,,,,,,,,,,
134,83.847,,,,,,,,,,,,,,,,,,,,,,,,
134,83.854,,,,,,,,,,,,,,,,,,,,,,,,
134,83.862,,,,,,,,,,,,,,,,,,,,,,,,
134,83.869,,,,,,,,,,,,,,,,,,,,,,,,
134,83.876,,,,,,,,,,,,,,,,,,,,,,,,
134,83.883,,,,,,,,,,,,,,,,,,,,,,,,
134,83.89,,,,,,,,,,,,,,,,,,,,,,,,
134,83.898,,,,,,,,,,,,,,,,,,,,,,,,
134,83.905,,,,,,,,,,,,,,,,,,,,,,,,
134,83.912,,,,,,,,,,,,,,,,,,,,,,,,
134,83.919,,,,,,,,,,,,,,,,,,,,,,,,
134,83.927,,,,,,,,,,,,,,,,,,,,,,,,
134,83.934,,,,,,,,,,,,,,,,,,,,,,,,
134,83.941,,,,,,,,,,,,,,,,,,,,,,,,
134,83.948,,,,,,,,,,,,,,,,,,,,,,,,
134,83.955,,,,,,,,,,,,,,,,,,,,,,,,
134,83.963,,,,,,,,,,,,,,,,,,,,,,,,
134,83.97,,,,,,,,,,,,,,,,,,,,,,,,
134,83.977,,,,,,,,,,,,,,,,,,,,,,,,
134,83.984,,,,,,,,,,,,,,,,,,,,,,,,
134,83.991,,,,,,,,,,,,,,,,,,,,,,,,
134,83.999,,,,,,,,,,,,,,,,,,,,,,,,
134,84.006,,,,,,,,,,,,,,,,,,,,,,,,
134,84.013,,,,,,,,,,,,,,,,,,,,,,,,
134,84.02,,,,,,,,,,,,,,,,,,,,,,,,
134,84.027,,,,,,,,,,,,,,,,,,,,,,,,
134,84.035,,,,,,,,,,,,,,,,,,,,,,,,
134,84.042,,,,,,,,,,,,,,,,,,,,,,,,
134,84.049,,,,,,,,,,,,,,,,,,,,,,,,
134,84.056,,,,,,,,,,,,,,,,,,,,,,,,
134,84.063,,,,,,,,,,,,,,,,,,,,,,,,
134,84.071,,,,,,,,,,,,,,,,,,,,,,,,
134,84.078,,,,,,,,,,,,,,,,,,,,,,,,
134,84.085,,,,,,,,,,,,,,,,,,,,,,,,
134,84.092,,,,,,,,,,,,,,,,,,,,,,,,
133.953,84.099,,,,,,,,,,,,,,,,,,,,,,,,
133.617,84.107,,,,,,,,,,,,,,,,,,,,,,,,
133.194,84.114,,,,,,,,,,,,,,,,,,,,,,,,
133.025,84.121,,,,,,,,,,,,,,,,,,,,,,,,
133,84.128,,,,,,,,,,,,,,,,,,,,,,,,
133,84.135,,,,,,,,,,,,,,,,,,,,,,,,
133,84.143,,,,,,,,,,,,,,,,,,,,,,,,
133,84.15,,,,,,,,,,,,,,,,,,,,,,,,
133,84.157,,,,,,,,,,,,,,,,,,,,,,,,
133,84.164,,,,,,,,,,,,,,,,,,,,,,,,
133,84.171,,,,,,,,,,,,,,,,,,,,,,,,
133,84.179,,,,,,,,,,,,,,,,,,,,,,,,
133,84.186,,,,,,,,,,,,,,,,,,,,,,,,
133,84.193,,,,,,,,,,,,,,,,,,,,,,,,
133,84.2,,,,,,,,,,,,,,,,,,,,,,,,
133,84.207,,,,,,,,,,,,,,,,,,,,,,,,
133,84.215,,,,,,,,,,,,,,,,,,,,,,,,
133,84.222,,,,,,,,,,,,,,,,,,,,,,,,
133,84.229,,,,,,,,,,,,,,,,,,,,,,,,
133,84.236,,,,,,,,,,,,,,,,,,,,,,,,
133,84.244,,,,,,,,,,,,,,,,,,,,,,,,
133,84.251,,,,,,,,,,,,,,,,,,,,,,,,
133,84.258,,,,,,,,,,,,,,,,,,,,,,,,
132.489,84.265,,,,,,,,,,,,,,,,,,,,,,,,
132.268,84.272,,,,,,,,,,,,,,,,,,,,,,,,
132.097,84.28,,,,,,,,,,,,,,,,,,,,,,,,
132.082,84.287,,,,,,,,,,,,,,,,,,,,,,,,
132,84.294,,,,,,,,,,,,,,,,,,,,,,,,
132,84.301,,,,,,,,,,,,,,,,,,,,,,,,
132,84.308,,,,,,,,,,,,,,,,,,,,,,,,
132,84.316,,,,,,,,,,,,,,,,,,,,,,,,
132,84.323,,,,,,,,,,,,,,,,,,,,,,,,
132,84.33,,,,,,,,,,,,,,,,,,,,,,,,
132,84.337,,,,,,,,,,,,,,,,,,,,,,,,
132,84.344,,,,,,,,,,,,,,,,,,,,,,,,
132,84.352,,,,,,,,,,,,,,,,,,,,,,,,
132,84.359,,,,,,,,,,,,,,,,,,,,,,,,
132,84.366,,,,,,,,,,,,,,,,,,,,,,,,
132,84.373,,,,,,,,,,,,,,,,,,,,,,,,
132,84.38,,,,,,,,,,,,,,,,,,,,,,,,
132,84.388,,,,,,,,,,,,,,,,,,,,,,,,
132,84.395,,,,,,,,,,,,,,,,,,,,,,,,
132,84.402,,,,,,,,,,,,,,,,,,,,,,,,
132,84.409,,,,,,,,,,,,,,,,,,,,,,,,
132,84.416,,,,,,,,,,,,,,,,,,,,,,,,
132,84.424,,,,,,,,,,,,,,,,,,,,,,,,
132,84.431,,,,,,,,,,,,,,,,,,,,,,,,
132,84.438,,,,,,,,,,,,,,,,,,,,,,,,
132,84.445,,,,,,,,,,,,,,,,,,,,,,,,
132,84.452,,,,,,,,,,,,,,,,,,,,,,,,
132,84.46,,,,,,,,,,,,,,,,,,,,,,,,
132,84.467,,,,,,,,,,,,,,,,,,,,,,,,
132,84.474,,,,,,,,,,,,,,,,,,,,,,,,
132,84.481,,,,,,,,,,,,,,,,,,,,,,,,
132,84.488,,,,,,,,,,,,,,,,,,,,,,,,
132,84.496,,,,,,,,,,,,,,,,,,,,,,,,
132,84.503,,,,,,,,,,,,,,,,,,,,,,,,
132,84.51,,,,,,,,,,,,,,,,,,,,,,,,
132,84.517,,,,,,,,,,,,,,,,,,,,,,,,
132,84.524,,,,,,,,,,,,,,,,,,,,,,,,
132,84.532,,,,,,,,,,,,,,,,,,,,,,,,
132,84.539,,,,,,,,,,,,,,,,,,,,,,,,
132,84.546,,,,,,,,,,,,,,,,,,,,,,,,
132,84.553,,,,,,,,,,,,,,,,,,,,,,,,
132,84.561,,,,,,,,,,,,,,,,,,,,,,,,
132,84.568,,,,,,,,,,,,,,,,,,,,,,,,
132,84.575,,,,,,,,,,,,,,,,,,,,,,,,
132,84.582,,,,,,,,,,,,,,,,,,,,,,,,
132,84.589,,,,,,,,,,,,,,,,,,,,,,,,
132,84.597,,,,,,,,,,,,,,,,,,,,,,,,
132,84.604,,,,,,,,,,,,,,,,,,,,,,,,
132,84.611,,,,,,,,,,,,,,,,,,,,,,,,
132,84.618,,,,,,,,,,,,,,,,,,,,,,,,
132,84.625,,,,,,,,,,,,,,,,,,,,,,,,
132,84.633,,,,,,,,,,,,,,,,,,,,,,,,
132,84.64,,,,,,,,,,,,,,,,,,,,,,,,
132,84.647,,,,,,,,,,,,,,,,,,,,,,,,
132,84.654,,,,,,,,,,,,,,,,,,,,,,,,
131.343,84.661,,,,,,,,,,,,,,,,,,,,,,,,
131.169,84.669,,,,,,,,,,,,,,,,,,,,,,,,
131.026,84.676,,,,,,,,,,,,,,,,,,,,,,,,
131,84.683,,,,,,,,,,,,,,,,,,,,,,,,
131,84.69,,,,,,,,,,,,,,,,,,,,,,,,
131,84.697,,,,,,,,,,,,,,,,,,,,,,,,
131,84.705,,,,,,,,,,,,,,,,,,,,,,,,
131,84.712,,,,,,,,,,,,,,,,,,,,,,,,
131,84.719,,,,,,,,,,,,,,,,,,,,,,,,
131,84.726,,,,,,,,,,,,,,,,,,,,,,,,
131,84.733,,,,,,,,,,,,,,,,,,,,,,,,
131,84.741,,,,,,,,,,,,,,,,,,,,,,,,
131,84.748,,,,,,,,,,,,,,,,,,,,,,,,
131,84.755,,,,,,,,,,,,,,,,,,,,,,,,
131,84.762,,,,,,,,,,,,,,,,,,,,,,,,
131,84.769,,,,,,,,,,,,,,,,,,,,,,,,
131,84.777,,,,,,,,,,,,,,,,,,,,,,,,
131,84.784,,,,,,,,,,,,,,,,,,,,,,,,
131,84.791,,,,,,,,,,,,,,,,,,,,,,,,
131,84.798,,,,,,,,,,,,,,,,,,,,,,,,
131,84.805,,,,,,,,,,,,,,,,,,,,,,,,
131,84.813,,,,,,,,,,,,,,,,,,,,,,,,
131,84.82,,,,,,,,,,,,,,,,,,,,,,,,
131,84.827,,,,,,,,,,,,,,,,,,,,,,,,
131,84.834,,,,,,,,,,,,,,,,,,,,,,,,
131,84.841,,,,,,,,,,,,,,,,,,,,,,,,
131,84.849,,,,,,,,,,,,,,,,,,,,,,,,
131,84.856,,,,,,,,,,,,,,,,,,,,,,,,
131,84.863,,,,,,,,,,,,,,,,,,,,,,,,
131,84.87,,,,,,,,,,,,,,,,,,,,,,,,
131,84.878,,,,,,,,,,,,,,,,,,,,,,,,
131,84.885,,,,,,,,,,,,,,,,,,,,,,,,
131,84.892,,,,,,,,,,,,,,,,,,,,,,,,
131,84.899,,,,,,,,,,,,,,,,,,,,,,,,
131,84.906,,,,,,,,,,,,,,,,,,,,,,,,
131,84.914,,,,,,,,,,,,,,,,,,,,,,,,
131,84.921,,,,,,,,,,,,,,,,,,,,,,,,
130.417,84.928,,,,,,,,,,,,,,,,,,,,,,,,
130.241,84.935,,,,,,,,,,,,,,,,,,,,,,,,
130,84.942,,,,,,,,,,,,,,,,,,,,,,,,
130,84.95,,,,,,,,,,,,,,,,,,,,,,,,
130,84.957,,,,,,,,,,,,,,,,,,,,,,,,
130,84.964,,,,,,,,,,,,,,,,,,,,,,,,
130,84.971,,,,,,,,,,,,,,,,,,,,,,,,
130,84.978,,,,,,,,,,,,,,,,,,,,,,,,
130,84.986,,,,,,,,,,,,,,,,,,,,,,,,
130,84.993,,,,,,,,,,,,,,,,,,,,,,,,
130,85,,,,,,,,,,,,,,,,,,,,,,,,
130,85.007,,,,,,,,,,,,,,,,,,,,,,,,
130,85.014,,,,,,,,,,,,,,,,,,,,,,,,
130,85.022,,,,,,,,,,,,,,,,,,,,,,,,
130,85.029,,,,,,,,,,,,,,,,,,,,,,,,
130,85.036,,,,,,,,,,,,,,,,,,,,,,,,
130,85.043,,,,,,,,,,,,,,,,,,,,,,,,
130,85.05,,,,,,,,,,,,,,,,,,,,,,,,
130,85.058,,,,,,,,,,,,,,,,,,,,,,,,
130,85.065,,,,,,,,,,,,,,,,,,,,,,,,
130,85.072,,,,,,,,,,,,,,,,,,,,,,,,
130,85.079,,,,,,,,,,,,,,,,,,,,,,,,
130,85.086,,,,,,,,,,,,,,,,,,,,,,,,
130,85.094,,,,,,,,,,,,,,,,,,,,,,,,
130,85.101,,,,,,,,,,,,,,,,,,,,,,,,
130,85.108,,,,,,,,,,,,,,,,,,,,,,,,
130,85.115,,,,,,,,,,,,,,,,,,,,,,,,
130,85.122,,,,,,,,,,,,,,,,,,,,,,,,
130,85.13,,,,,,,,,,,,,,,,,,,,,,,,
130,85.137,,,,,,,,,,,,,,,,,,,,,,,,
130,85.144,,,,,,,,,,,,,,,,,,,,,,,,
130,85.151,,,,,,,,,,,,,,,,,,,,,,,,
130,85.159,,,,,,,,,,,,,,,,,,,,,,,,
130,85.166,,,,,,,,,,,,,,,,,,,,,,,,
129.562,85.173,,,,,,,,,,,,,,,,,,,,,,,,
129.492,85.18,,,,,,,,,,,,,,,,,,,,,,,,
129.313,85.187,,,,,,,,,,,,,,,,,,,,,,,,
129,85.195,,,,,,,,,,,,,,,,,,,,,,,,
