Flow Duration Curve Data Analysis,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
183,0.666,17.3,7.838,9.465,8.603,13.121,7.838,25.451,8.099,85.7,7.838,138,8.099,152,7.838,116,7.838,82.2,8.099,59.8,7.838,44.6,8.099,28,7.838
183,0.67,17.3,7.893,9.376,8.664,12.9,7.893,24.922,8.156,85.396,7.893,137,8.156,150,7.893,116,7.893,82.1,8.156,59.8,7.893,44.5,8.156,27.6,7.893
183,0.675,17.3,7.949,9.372,8.725,12.865,7.949,24.8,8.214,84.1,7.949,137,8.214,150,7.949,116,7.949,82,8.214,59.8,7.949,44.4,8.214,27.5,7.949
183,0.68,17.1,8.004,9.3,8.786,12.7,8.004,24.7,8.271,83.3,8.004,137,8.271,150,8.004,116,8.004,81.677,8.271,59.8,8.004,44.4,8.271,27.5,8.004
183,0.684,17,8.06,9.288,8.847,12.608,8.06,24.665,8.329,83.2,8.06,136.459,8.329,150,8.06,116,8.06,81.6,8.329,59.8,8.06,44.4,8.329,27.3,8.06
183,0.689,17,8.116,9.278,8.908,12.352,8.116,24.6,8.386,83.175,8.116,136,8.386,149,8.116,115,8.116,81.6,8.386,59.8,8.116,44.1,8.386,27.2,8.116
182,0.694,16.8,8.171,9.199,8.969,12.2,8.171,24.409,8.443,82.7,8.171,136,8.443,149,8.171,115,8.171,81.6,8.443,59.8,8.171,43.8,8.443,27.2,8.171
182,0.699,16.7,8.227,9.183,9.03,12.095,8.227,24.4,8.501,82.2,8.227,136,8.501,148,8.227,115,8.227,81.5,8.501,59.8,8.227,43.8,8.501,27.2,8.227
182,0.703,16.6,8.282,9.15,9.091,11.839,8.282,24.152,8.558,82,8.282,135,8.558,148,8.282,114,8.282,81.4,8.558,59.8,8.282,43.7,8.558,27,8.282
182,0.708,16.6,8.338,9.12,9.152,11.8,8.338,23.896,8.616,81.6,8.338,135,8.616,148,8.338,114,8.338,81.4,8.616,59.8,8.338,43.7,8.616,26.9,8.338
182,0.713,16.5,8.394,9.111,9.213,11.6,8.394,23.8,8.673,81.2,8.394,134.239,8.673,148,8.394,114,8.394,81.3,8.673,59.8,8.394,43.7,8.673,26.7,8.394
180,0.717,16.5,8.449,9.1,9.274,11.582,8.449,23.639,8.731,81.1,8.449,134,8.731,148,8.449,113,8.449,81.1,8.731,59.8,8.449,43.6,8.731,26.4,8.449
180,0.722,16.1,8.505,9.089,9.335,11.5,8.505,23.5,8.788,80.955,8.505,134,8.788,148,8.505,113,8.505,81.1,8.788,59.8,8.505,43.3,8.788,26.4,8.505
179,0.727,16.1,8.56,9.05,9.396,11.5,8.56,23.382,8.845,80.2,8.56,134,8.845,147,8.56,112,8.56,80.6,8.845,59.8,8.56,43.2,8.845,26.3,8.56
179,0.732,16,8.616,9.05,9.457,11.5,8.616,23.231,8.903,79.8,8.616,134,8.903,147,8.616,112,8.616,80.4,8.903,59.8,8.616,43,8.903,26.2,8.616
179,0.736,16,8.671,9.04,9.518,11.4,8.671,23.126,8.96,79.8,8.671,134,8.96,147,8.671,111,8.671,80.267,8.96,59.8,8.671,43,8.96,26.2,8.671
178,0.741,16,8.727,9.023,9.579,11.326,8.727,23,9.018,79,8.727,134,9.018,146,8.727,111,8.727,80.2,9.018,59.8,8.727,43,9.018,26.2,8.727
178,0.746,15.9,8.783,9.017,9.64,11.3,8.783,22.869,9.075,79,8.783,133,9.075,146,8.783,111,8.783,80.1,9.075,59.8,8.783,43,9.075,26.1,8.783
178,0.751,15.9,8.838,8.995,9.701,11.3,8.838,22.7,9.133,78.735,8.838,133,9.133,146,8.838,111,8.838,80.1,9.133,59.8,8.838,42.8,9.133,26,8.838
178,0.755,15.8,8.894,8.95,9.762,11.2,8.894,22.613,9.19,78.7,8.894,133,9.19,146,8.894,111,8.894,80,9.19,59.7,8.894,42.7,9.19,25.8,8.894
178,0.76,15.8,8.949,8.94,9.823,11.2,8.949,22.5,9.248,78.5,8.949,132.019,9.248,146,8.949,111,8.949,80,9.248,59.6,8.949,42.7,9.248,25.5,8.949
178,0.765,15.7,9.005,8.934,9.884,11.1,9.005,22.5,9.305,77.9,9.005,132,9.305,146,9.005,111,9.005,80,9.305,59.4,9.005,42.662,9.305,25.5,9.005
178,0.769,15.7,9.061,8.93,9.945,11.069,9.061,22.356,9.362,76.6,9.061,131,9.362,145,9.061,111,9.061,79.8,9.362,59.3,9.061,42.4,9.362,25.5,9.061
178,0.774,15.6,9.116,8.93,10.006,10.813,9.116,22.1,9.42,76.6,9.116,131,9.42,145,9.116,111,9.116,79.8,9.42,59.3,9.116,42.1,9.42,25.5,9.116
178,0.779,15.6,9.172,8.92,10.067,10.6,9.172,22.1,9.477,76.515,9.172,131,9.477,145,9.172,110,9.172,79.8,9.477,59.1,9.172,42,9.477,25.3,9.172
178,0.784,15.6,9.227,8.901,10.128,10.6,9.227,22,9.535,76.5,9.227,130,9.535,145,9.227,110,9.227,79.7,9.535,59.1,9.227,42,9.535,25.3,9.227
178,0.788,15.5,9.283,8.88,10.189,10.556,9.283,21.843,9.592,76.3,9.283,130,9.592,145,9.283,110,9.283,79.6,9.592,59,9.283,41.844,9.592,25.1,9.283
177,0.793,15.5,9.339,8.846,10.25,10.5,9.339,21.6,9.65,76.1,9.339,130,9.65,145,9.339,110,9.339,79.4,9.65,58.9,9.339,41.8,9.65,25,9.339
177,0.798,15.5,9.394,8.807,10.311,10.5,9.394,21.6,9.707,75.4,9.394,130,9.707,145,9.394,110,9.394,79.4,9.707,58.8,9.394,41.7,9.707,25,9.394
177,0.802,15.5,9.45,8.761,10.372,10.5,9.45,21.587,9.765,75.3,9.45,130,9.765,144,9.45,109,9.45,79.262,9.765,58.7,9.45,41.7,9.765,24.9,9.45
177,0.807,15.5,9.505,8.758,10.433,10.4,9.505,21.33,9.822,75.2,9.505,129.799,9.822,144,9.505,109,9.505,79.2,9.822,58.5,9.505,41.4,9.822,24.8,9.505
177,0.812,15.4,9.561,8.75,10.494,10.3,9.561,21.2,9.879,75,9.561,129,9.879,144,9.561,109,9.561,79.1,9.879,58.5,9.561,41.4,9.879,24.8,9.561
177,0.817,15.4,9.616,8.73,10.555,10.043,9.616,21.074,9.937,74.8,9.616,129,9.937,144,9.616,108,9.616,79.1,9.937,58.4,9.616,41.3,9.937,24.7,9.616
176,0.821,15.4,9.672,8.713,10.616,10,9.672,21.011,9.994,74.7,9.672,129,9.994,144,9.672,108,9.672,78.9,9.994,58.2,9.672,41.1,9.994,24.6,9.672
176,0.826,15.3,9.728,8.669,10.677,9.93,9.728,20.817,10.052,74.3,9.728,129,10.052,144,9.728,108,9.728,78.7,10.052,58.2,9.728,41.026,10.052,24.6,9.728
176,0.831,15.3,9.783,8.63,10.738,9.89,9.783,20.8,10.109,74.295,9.783,129,10.109,143,9.783,107,9.783,78.6,10.109,58,9.783,41,10.109,24.6,9.783
176,0.835,15.3,9.839,8.618,10.799,9.787,9.839,20.7,10.167,73.8,9.839,129,10.167,143,9.839,107,9.839,78.5,10.167,57.8,9.839,41,10.167,24.5,9.839
176,0.84,15.2,9.894,8.6,10.86,9.7,9.894,20.6,10.224,73.6,9.894,128,10.224,143,9.894,106,9.894,78.2,10.224,57.8,9.894,40.9,10.224,24.3,9.894
175,0.845,15.1,9.95,8.581,10.921,9.7,9.95,20.561,10.281,72.075,9.95,128,10.281,143,9.95,106,9.95,78.1,10.281,57.6,9.95,40.7,10.281,24.3,9.95
175,0.85,15.1,10.006,8.58,10.982,9.66,10.006,20.304,10.339,72,10.006,127.578,10.339,143,10.006,106,10.006,78.1,10.339,57.6,10.006,40.7,10.339,24.3,10.006
175,0.854,15,10.061,8.58,11.043,9.62,10.061,20.2,10.396,72,10.061,127,10.396,142,10.061,106,10.061,78.1,10.396,57.5,10.061,40.7,10.396,24.2,10.061
175,0.859,15,10.117,8.56,11.104,9.53,10.117,20.2,10.454,71.8,10.117,126,10.454,141,10.117,106,10.117,77.9,10.454,57.4,10.117,40.7,10.454,24.2,10.117
175,0.864,14.9,10.172,8.524,11.165,9.51,10.172,20.1,10.511,71.7,10.172,126,10.511,141,10.172,106,10.172,77.7,10.511,57.382,10.172,40.6,10.511,24.2,10.172
175,0.869,14.8,10.228,8.52,11.226,9.5,10.228,20.048,10.569,70.3,10.228,126,10.569,140,10.228,105,10.228,77,10.569,57.2,10.228,40.6,10.569,24.2,10.228
174,0.873,14.8,10.283,8.504,11.287,9.46,10.283,19.9,10.626,70,10.283,126,10.626,140,10.283,105,10.283,76.9,10.626,56.8,10.283,40.4,10.626,24.1,10.283
174,0.878,14.8,10.339,8.493,11.348,9.36,10.339,19.791,10.684,70,10.339,126,10.684,140,10.339,105,10.339,76.846,10.684,56.8,10.339,40.3,10.684,24.1,10.339
174,0.883,14.7,10.395,8.48,11.409,9.11,10.395,19.7,10.741,70,10.395,126,10.741,139,10.395,105,10.395,76.8,10.741,56.8,10.395,40.208,10.741,24.1,10.395
174,0.887,14.7,10.45,8.45,11.47,9.089,10.45,19.7,10.798,69.854,10.45,125.358,10.798,139,10.45,104,10.45,76.5,10.798,56.8,10.45,40.1,10.798,23.9,10.45
174,0.892,14.7,10.506,8.43,11.531,8.96,10.506,19.6,10.856,69.8,10.506,125,10.856,139,10.506,103,10.506,76.3,10.856,56.7,10.506,40.1,10.856,23.9,10.506
174,0.897,14.6,10.561,8.43,11.592,8.878,10.561,19.535,10.913,68.6,10.561,125,10.913,138,10.561,103,10.561,76.1,10.913,56.6,10.561,39.9,10.913,23.9,10.561
174,0.902,14.6,10.617,8.404,11.653,8.75,10.617,19.5,10.971,68.2,10.617,124,10.971,138,10.617,103,10.617,75.8,10.971,56.564,10.617,39.7,10.971,23.8,10.617
173,0.906,14.5,10.673,8.4,11.714,8.666,10.673,19.5,11.028,67.7,10.673,124,11.028,138,10.673,103,10.673,75.8,11.028,56.4,10.673,39.6,11.028,23.8,10.673
173,0.911,14.5,10.728,8.36,11.775,8.54,10.728,19.4,11.086,67.634,10.728,124,11.086,138,10.728,103,10.728,75.6,11.086,56.4,10.728,39.5,11.086,23.7,10.728
173,0.916,14.5,10.784,8.36,11.836,8.455,10.784,19.278,11.143,67.6,10.784,123.629,11.143,137,10.784,103,10.784,75.6,11.143,56.4,10.784,39.5,11.143,23.7,10.784
173,0.92,14.4,10.839,8.36,11.897,8.45,10.839,19.2,11.2,67.1,10.839,123.138,11.2,137,10.839,103,10.839,75.3,11.2,56.2,10.839,39.5,11.2,23.6,10.839
172,0.925,14.4,10.895,8.336,11.959,8.32,10.895,19.1,11.258,67,10.895,123,11.258,137,10.895,102,10.895,75.1,11.258,56.2,10.895,39.4,11.258,23.6,10.895
172,0.93,14.4,10.951,8.33,12.02,8.26,10.951,19.1,11.315,66.9,10.951,123,11.315,137,10.951,102,10.951,75,11.315,56.2,10.951,39.391,11.315,23.5,10.951
172,0.935,14.4,11.006,8.316,12.081,8.244,11.006,19.022,11.373,66.2,11.006,122,11.373,137,11.006,102,11.006,75,11.373,56,11.006,39.2,11.373,23.5,11.006
172,0.939,14.3,11.062,8.3,12.142,8.23,11.062,19,11.43,65.9,11.062,122,11.43,136,11.062,101,11.062,75,11.43,56,11.062,39.2,11.43,23.4,11.062
172,0.944,14.2,11.117,8.3,12.203,8.11,11.117,19,11.488,65.5,11.117,122,11.488,136,11.117,101,11.117,74.9,11.488,56,11.117,39.1,11.488,23.4,11.117
171,0.949,14.2,11.173,8.3,12.264,8.1,11.173,19,11.545,65.414,11.173,122,11.545,136,11.173,101,11.173,74.9,11.545,55.9,11.173,39.1,11.545,23.3,11.173
171,0.954,14.1,11.228,8.26,12.325,8.05,11.228,18.9,11.603,65.3,11.228,122,11.603,136,11.228,101,11.228,74.8,11.603,55.747,11.228,39.1,11.603,23.2,11.228
171,0.958,14.1,11.284,8.26,12.386,8.05,11.284,18.8,11.66,65.1,11.284,122,11.66,136,11.284,101,11.284,74.8,11.66,55.7,11.284,39,11.66,23.2,11.284
171,0.963,14.1,11.34,8.26,12.447,8.05,11.34,18.8,11.717,65.1,11.34,121.258,11.717,136,11.34,101,11.34,74.8,11.717,55.7,11.34,38.9,11.717,23.2,11.34
171,0.968,14,11.395,8.25,12.508,8.033,11.395,18.791,11.775,65,11.395,121,11.775,136,11.395,101,11.395,74.6,11.775,55.5,11.395,38.9,11.775,23.1,11.395
171,0.972,14,11.451,8.247,12.569,8.03,11.451,18.765,11.832,64.8,11.451,121,11.832,135,11.451,101,11.451,74.5,11.832,55.4,11.451,38.8,11.832,23.1,11.451
171,0.977,13.9,11.506,8.242,12.63,7.98,11.506,18.6,11.89,64.7,11.506,121,11.89,135,11.506,101,11.506,74.431,11.89,55.4,11.506,38.7,11.89,23,11.506
170,0.982,13.9,11.562,8.228,12.691,7.91,11.562,18.508,11.947,64.7,11.562,120.918,11.947,135,11.562,100,11.562,74.3,11.947,55.3,11.562,38.7,11.947,23,11.562
170,0.987,13.9,11.618,8.148,12.752,7.822,11.618,18.5,12.005,64.6,11.618,120,12.005,135,11.618,100,11.618,74.2,12.005,55.2,11.618,38.573,12.005,23,11.618
170,0.991,13.8,11.673,8.139,12.813,7.79,11.673,18.4,12.062,64.3,11.673,120,12.062,135,11.673,99.7,11.673,74.2,12.062,55.2,11.673,38.5,12.062,23,11.673
170,0.996,13.8,11.729,8.13,12.874,7.73,11.729,18.252,12.119,64.3,11.729,119,12.119,134.78,11.729,99.7,11.729,74.1,12.119,55.1,11.729,38.5,12.119,22.9,11.729
170,1.001,13.7,11.784,8.053,12.935,7.73,11.784,18.1,12.177,63.9,11.784,119,12.177,134.243,11.784,99.6,11.784,74.1,12.177,55.1,11.784,38.5,12.177,22.9,11.784
169,1.005,13.7,11.84,8.051,12.996,7.64,11.84,18,12.234,63.9,11.84,119,12.234,134,11.84,99.4,11.84,74.033,12.234,55.1,11.84,38.4,12.234,22.9,11.84
169,1.01,13.6,11.895,7.991,13.057,7.62,11.895,18,12.292,63.3,11.895,119,12.292,134,11.895,99.4,11.895,74,12.292,54.929,11.895,38.4,12.292,22.8,11.895
169,1.015,13.6,11.951,7.963,13.118,7.611,11.951,17.995,12.349,63.2,11.951,119,12.349,134,11.951,99.3,11.951,73.8,12.349,54.9,11.951,38.4,12.349,22.8,11.951
168,1.02,13.5,12.007,7.959,13.179,7.59,12.007,17.9,12.407,63.194,12.007,119,12.407,134,12.007,99.2,12.007,73.3,12.407,54.8,12.007,38.2,12.407,22.8,12.007
168,1.024,13.5,12.062,7.95,13.24,7.54,12.062,17.8,12.464,62.9,12.062,119,12.464,134,12.062,99.1,12.062,73.3,12.464,54.8,12.062,38.2,12.464,22.7,12.062
168,1.029,13.5,12.118,7.93,13.301,7.521,12.118,17.739,12.522,62.4,12.118,118.887,12.522,134,12.118,99.1,12.118,73.1,12.522,54.6,12.118,38.1,12.522,22.7,12.118
168,1.034,13.5,12.173,7.91,13.362,7.49,12.173,17.6,12.579,62.4,12.173,118.698,12.579,134,12.173,99,12.173,72.9,12.579,54.6,12.173,37.9,12.579,22.7,12.173
167,1.038,13.5,12.229,7.874,13.423,7.432,12.229,17.6,12.636,62.3,12.229,118.14,12.636,134,12.229,98.4,12.229,72.5,12.636,54.4,12.229,37.8,12.636,22.7,12.229
167,1.043,13.5,12.285,7.865,13.484,7.399,12.285,17.5,12.694,62.2,12.285,118,12.694,133.706,12.285,98.4,12.285,72.3,12.694,54.3,12.285,37.8,12.694,22.6,12.285
167,1.048,13.4,12.34,7.82,13.545,7.38,12.34,17.5,12.751,61.9,12.34,118,12.751,133.169,12.34,98.2,12.34,72.1,12.751,54.3,12.34,37.755,12.751,22.6,12.34
166,1.053,13.4,12.396,7.79,13.606,7.35,12.396,17.482,12.809,61.6,12.396,118,12.809,133,12.396,98,12.396,72.015,12.809,54.111,12.396,37.7,12.809,22.5,12.396
166,1.057,13.4,12.451,7.786,13.667,7.344,12.451,17.2,12.866,61.5,12.451,118,12.866,133,12.451,97.9,12.451,72,12.866,54.1,12.451,37.7,12.866,22.5,12.451
166,1.062,13.4,12.507,7.78,13.728,7.32,12.507,17.2,12.924,61.4,12.507,118,12.924,133,12.507,97.7,12.507,71.9,12.924,54,12.507,37.7,12.924,22.4,12.507
166,1.067,13.4,12.563,7.771,13.789,7.32,12.563,17.2,12.981,61.1,12.563,117.603,12.981,133,12.563,97.6,12.563,71.6,12.981,53.9,12.563,37.6,12.981,22.3,12.563
166,1.072,13.4,12.618,7.76,13.85,7.3,12.618,16.8,13.038,61.1,12.618,117.067,13.038,133,12.618,97.2,12.618,71.6,13.038,53.9,12.618,37.6,13.038,22.3,12.618
166,1.076,13.3,12.674,7.76,13.911,7.3,12.674,16.8,13.096,61,12.674,117,13.096,133,12.674,97.2,12.674,71.4,13.096,53.8,12.674,37.5,13.096,22.2,12.674
165,1.081,13.3,12.729,7.76,13.972,7.256,12.729,16.7,13.153,60.974,12.729,117,13.153,132.633,12.729,97.1,12.729,71.4,13.153,53.8,12.729,37.3,13.153,22.2,12.729
165,1.086,13.3,12.785,7.734,14.033,7.24,12.785,16.571,13.211,60.9,12.785,117,13.211,132.096,12.785,96.9,12.785,71.1,13.211,53.7,12.785,37.3,13.211,22.2,12.785
165,1.09,13.3,12.84,7.72,14.094,7.19,12.84,16.4,13.268,60.9,12.84,117,13.268,132,12.84,96.8,12.84,70.8,13.268,53.7,12.84,37.2,13.268,22.1,12.84
164,1.095,13.2,12.896,7.71,14.155,7.188,12.896,16.4,13.326,60.9,12.896,117,13.326,132,12.896,96.6,12.896,70.8,13.326,53.7,12.896,37.2,13.326,22,12.896
164,1.1,13.2,12.952,7.7,14.216,7.167,12.952,16.3,13.383,60.9,12.952,117,13.383,132,12.952,96.5,12.952,70.7,13.383,53.6,12.952,37.2,13.383,22,12.952
164,1.105,13.2,13.007,7.7,14.277,7.16,13.007,16.1,13.441,60.9,13.007,116.53,13.441,132,13.007,96.3,13.007,70.6,13.441,53.6,13.007,37.2,13.441,22,13.007
164,1.109,13.2,13.063,7.697,14.338,7.13,13.063,16.1,13.498,60.9,13.063,116.516,13.498,131.559,13.063,96.3,13.063,70.6,13.498,53.6,13.063,37,13.498,21.9,13.063
164,1.114,13.1,13.118,7.69,14.399,7.13,13.118,16.1,13.555,60.9,13.118,116.478,13.555,131.022,13.118,96.3,13.118,70.6,13.555,53.5,13.118,36.937,13.555,21.9,13.118
164,1.119,13,13.174,7.69,14.46,7.13,13.174,16,13.613,60.9,13.174,116,13.613,131,13.174,96.2,13.174,70.6,13.613,53.5,13.174,36.7,13.613,21.9,13.174
164,1.123,13,13.23,7.677,14.521,7.12,13.23,16,13.67,60.9,13.23,116,13.67,131,13.23,96.1,13.23,70.4,13.67,53.4,13.23,36.7,13.67,21.9,13.23
164,1.128,12.9,13.285,7.66,14.582,7.08,13.285,16,13.728,60.9,13.285,115.993,13.728,131,13.285,96.1,13.285,70.3,13.728,53.293,13.285,36.7,13.728,21.8,13.285
164,1.133,12.9,13.341,7.66,14.643,7.079,13.341,15.8,13.785,60.9,13.341,115.456,13.785,131,13.341,95.9,13.341,70.3,13.785,53.2,13.341,36.6,13.785,21.8,13.341
163,1.138,12.9,13.396,7.66,14.704,7.04,13.396,15.6,13.843,60.9,13.396,115,13.843,131,13.396,95.8,13.396,70.2,13.843,53.2,13.396,36.6,13.843,21.7,13.396
163,1.142,12.9,13.452,7.66,14.765,7.03,13.452,15.5,13.9,60.9,13.452,115,13.9,131,13.452,95.6,13.452,70.2,13.9,53.2,13.452,36.4,13.9,21.6,13.452
163,1.147,12.9,13.508,7.66,14.826,6.991,13.508,15.5,13.957,60.9,13.508,115,13.957,131,13.508,95.5,13.508,70.2,13.957,53.2,13.508,36.4,13.957,21.6,13.508
163,1.152,12.9,13.563,7.64,14.887,6.99,13.563,15.5,14.015,60.9,13.563,114.92,14.015,131,13.563,95.4,13.563,70.1,14.015,53.2,13.563,36.4,14.015,21.6,13.563
163,1.156,12.9,13.619,7.62,14.948,6.977,13.619,15.4,14.072,60.9,13.619,114.383,14.072,130.486,13.619,95.2,13.619,70,14.072,53.2,13.619,36.4,14.072,21.5,13.619
163,1.161,12.822,13.674,7.61,15.009,6.95,13.674,15.4,14.13,60.9,13.674,114.257,14.13,130,13.674,94.9,13.674,69.9,14.13,53.2,13.674,36.3,14.13,21.5,13.674
163,1.166,12.8,13.73,7.609,15.07,6.95,13.73,15.4,14.187,60.9,13.73,114.145,14.187,130,13.73,94.9,13.73,69.8,14.187,53.1,13.73,36.2,14.187,21.4,13.73
163,1.171,12.8,13.785,7.583,15.131,6.902,13.785,15.4,14.245,60.9,13.785,114,14.245,129.949,13.785,94.7,13.785,69.6,14.245,53,13.785,36.119,14.245,21.4,13.785
163,1.175,12.8,13.841,7.58,15.192,6.814,13.841,15.3,14.302,60.9,13.841,114,14.302,129.412,13.841,94.7,13.841,69.6,14.302,53,13.841,36.1,14.302,21.4,13.841
163,1.18,12.8,13.897,7.57,15.253,6.766,13.897,15.3,14.36,60.9,13.897,114,14.36,129,13.897,94.4,13.897,69.6,14.36,53,13.897,36,14.36,21.4,13.897
162,1.185,12.8,13.952,7.56,15.314,6.726,13.952,15.2,14.417,60.9,13.952,114,14.417,129,13.952,94.3,13.952,69.6,14.417,52.9,13.952,35.9,14.417,21.3,13.952
162,1.19,12.8,14.008,7.55,15.375,6.637,14.008,15,14.474,60.9,14.008,113.846,14.474,128.875,14.008,94.3,14.008,69.5,14.474,52.9,14.008,35.9,14.474,21.3,14.008
162,1.194,12.734,14.063,7.52,15.436,6.62,14.063,14.9,14.532,60.9,14.063,113.31,14.532,128.339,14.063,94.1,14.063,69.4,14.532,52.8,14.063,35.8,14.532,21.3,14.063
162,1.199,12.7,14.119,7.5,15.497,6.61,14.119,14.9,14.589,60.8,14.119,113,14.589,128,14.119,94,14.119,69.2,14.589,52.7,14.119,35.8,14.589,21.3,14.119
162,1.204,12.7,14.175,7.478,15.558,6.57,14.175,14.9,14.647,60.7,14.175,113,14.647,128,14.175,93.9,14.175,69.1,14.647,52.7,14.175,35.8,14.647,21.2,14.175
162,1.208,12.7,14.23,7.47,15.619,6.56,14.23,14.7,14.704,60.7,14.23,113,14.704,128,14.23,93.8,14.23,68.9,14.704,52.7,14.23,35.6,14.704,21.1,14.23
162,1.213,12.7,14.286,7.42,15.68,6.555,14.286,14.7,14.762,60.5,14.286,113,14.762,128,14.286,93.6,14.286,68.8,14.762,52.6,14.286,35.6,14.762,21.1,14.286
162,1.218,12.645,14.341,7.38,15.741,6.549,14.341,14.6,14.819,60.3,14.341,112.773,14.819,128,14.341,93.6,14.341,68.8,14.819,52.5,14.341,35.6,14.819,21.1,14.341
161,1.223,12.6,14.397,7.37,15.802,6.53,14.397,14.6,14.877,60.3,14.397,112.236,14.877,127.802,14.397,93.6,14.397,68.8,14.877,52.5,14.397,35.6,14.877,21.1,14.397
161,1.227,12.6,14.452,7.36,15.863,6.53,14.452,14.6,14.934,59.5,14.452,112.037,14.934,127.265,14.452,93.4,14.452,68.7,14.934,52.475,14.452,35.302,14.934,21.1,14.452
161,1.232,12.6,14.508,7.36,15.924,6.53,14.508,14.4,14.991,59.4,14.508,112,14.991,127,14.508,93.3,14.508,68.5,14.991,52.4,14.508,35.2,14.991,21,14.508
161,1.237,12.557,14.564,7.31,15.985,6.52,14.564,14.351,15.049,59.3,14.564,112,15.049,127,14.564,93.2,14.564,68.4,15.049,52.4,14.564,35.2,15.049,21,14.564
161,1.241,12.5,14.619,7.27,16.046,6.5,14.619,14.3,15.106,58.9,14.619,112,15.106,127,14.619,93,14.619,68.2,15.106,52.2,14.619,35.1,15.106,20.9,14.619
160,1.246,12.5,14.675,7.26,16.107,6.5,14.675,14.1,15.164,58.8,14.675,112,15.164,127,14.675,92.9,14.675,68.1,15.164,52,14.675,35.1,15.164,20.9,14.675
160,1.251,12.5,14.73,7.221,16.168,6.5,14.73,14.1,15.221,58.754,14.73,112,15.221,126.728,14.73,92.3,14.73,68,15.221,52,14.73,35,15.221,20.8,14.73
160,1.256,12.5,14.786,7.21,16.229,6.49,14.786,13.8,15.279,58.7,14.786,111.774,15.279,126.483,14.786,92.3,14.786,68,15.279,51.8,14.786,35,15.279,20.8,14.786
160,1.26,12.469,14.842,7.18,16.29,6.47,14.842,13.7,15.336,58.4,14.842,111.699,15.336,126.192,14.842,92.3,14.842,67.8,15.336,51.8,14.842,35,15.336,20.7,14.842
160,1.265,12.4,14.897,7.16,16.351,6.461,14.897,13.7,15.393,58.4,14.897,111.163,15.393,126,14.897,92.2,14.897,67.7,15.393,51.8,14.897,35,15.393,20.7,14.897
160,1.27,12.4,14.953,7.16,16.412,6.46,14.953,13.7,15.451,58.3,14.953,111,15.451,126,14.953,92.2,14.953,67.5,15.451,51.658,14.953,34.8,15.451,20.7,14.953
160,1.274,12.4,15.008,7.16,16.473,6.46,15.008,13.7,15.508,58.2,15.008,111,15.508,126,15.008,92,15.008,67.4,15.508,51.6,15.008,34.7,15.508,20.7,15.008
160,1.279,12.4,15.064,7.16,16.534,6.46,15.064,13.6,15.566,58.1,15.064,110.626,15.566,126,15.064,91.6,15.064,67.4,15.566,51.6,15.064,34.6,15.566,20.6,15.064
160,1.284,12.4,15.12,7.13,16.595,6.44,15.12,13.5,15.623,57.7,15.12,110.089,15.623,126,15.12,91.5,15.12,67.2,15.623,51.6,15.12,34.5,15.623,20.6,15.12
160,1.289,12.38,15.175,7.1,16.656,6.43,15.175,13.5,15.681,57.7,15.175,110,15.681,125.655,15.175,91.4,15.175,67.185,15.681,51.6,15.175,34.5,15.681,20.6,15.175
159,1.293,12.3,15.231,7.1,16.718,6.372,15.231,13.5,15.738,57.4,15.231,110,15.738,125.118,15.231,91.4,15.231,67,15.738,51.6,15.231,34.5,15.738,20.452,15.231
159,1.298,12.3,15.286,7.1,16.779,6.37,15.286,13.4,15.796,57.4,15.286,110,15.796,125,15.286,91.3,15.286,67,15.796,51.6,15.286,34.5,15.796,20.4,15.286
159,1.303,12.292,15.342,7.06,16.84,6.35,15.342,13.366,15.853,57.3,15.342,110,15.853,125,15.342,91.1,15.342,67,15.853,51.6,15.342,34.484,15.853,20.3,15.342
159,1.308,12.204,15.397,7.06,16.901,6.344,15.397,13.3,15.91,57.2,15.397,110,15.91,125,15.397,90.8,15.397,66.9,15.91,51.3,15.397,34.3,15.91,20.3,15.397
159,1.312,12.2,15.453,7.06,16.962,6.31,15.453,13.2,15.968,57.1,15.453,110,15.968,125,15.453,90.7,15.453,66.7,15.968,51.2,15.453,34.2,15.968,20.3,15.453
159,1.317,12.2,15.509,7.03,17.023,6.3,15.509,13.1,16.025,56.6,15.509,110,16.025,125,15.509,90.6,15.509,66.7,16.025,51,15.509,34.2,16.025,20.3,15.509
159,1.322,12.2,15.564,7.01,17.084,6.3,15.564,13.1,16.083,56.534,15.564,110,16.083,124.965,15.564,90.6,15.564,66.5,16.083,51,15.564,34.2,16.083,20.3,15.564
159,1.326,12.2,15.62,6.965,17.145,6.284,15.62,13,16.14,56.4,15.62,110,16.14,124.581,15.62,90.6,15.62,66.5,16.14,50.9,15.62,34.2,16.14,20.3,15.62
159,1.331,12.2,15.675,6.93,17.206,6.26,15.675,13,16.198,56.2,15.675,109.817,16.198,124.044,15.675,90.5,15.675,66.2,16.198,50.9,15.675,34.1,16.198,20.2,15.675
